game_id,seconds_elapsed,away_score,home_score,underdog_score,favorite_score,favorite_margin
0022400081,1500,45,63,45,63,18
0022400081,2610,83,113,83,113,30
0022400085,750,41,23,41,23,-18
0022400080,2760,99,111,99,111,12
0022400078,1320,52,59,59,52,-7
0022400080,2310,85,94,85,94,9
0022400077,330,11,12,11,12,1
0022400077,1920,65,70,65,70,5
0022400081,2280,72,100,72,100,28
0022400079,270,9,15,9,15,6
0022400086,180,4,8,8,4,-4
0022400077,1230,38,43,38,43,5
0022400079,2370,93,99,93,99,6
0022400082,1560,67,65,67,65,-2
0022400085,1110,55,35,55,35,-20
0022400077,270,8,12,8,12,4
0022400079,360,12,18,12,18,6
0022400084,2040,91,63,63,91,28
0022400082,870,46,40,46,40,-6
0022400085,150,5,5,5,5,0
0022400077,840,28,27,28,27,-1
0022400080,2880,101,113,101,113,12
0022400084,1320,48,35,35,48,13
0022400083,1920,92,85,92,85,-7
0022400083,1350,58,59,58,59,1
0022400084,150,2,7,7,2,-5
0022400084,2880,127,86,86,127,41
0022400079,810,21,32,21,32,11
0022400085,1710,71,68,71,68,-3
0022400078,450,17,23,23,17,-6
0022400078,1620,60,66,66,60,-6
0022400086,2100,70,82,82,70,-12
0022400085,1980,81,74,81,74,-7
0022400081,1170,37,46,37,46,9
0022400079,630,16,28,16,28,12
0022400086,630,13,27,27,13,-14
0022400083,1290,53,57,53,57,4
0022400083,1890,89,85,89,85,-4
0022400084,120,2,5,5,2,-3
0022400082,1230,57,51,57,51,-6
0022400082,1890,76,79,76,79,3
0022400077,300,8,12,8,12,4
0022400086,330,8,15,15,8,-7
0022400077,1170,33,43,33,43,10
0022400085,630,32,20,32,20,-12
0022400083,30,2,0,2,0,-2
0022400081,120,4,2,4,2,-2
0022400081,1140,37,43,37,43,6
0022400084,1500,59,45,45,59,14
0022400078,1110,45,50,50,45,-5
0022400080,300,15,12,15,12,-3
0022400086,1410,37,45,45,37,-8
0022400082,150,7,9,7,9,2
0022400082,1320,61,55,61,55,-6
0022400081,2580,83,113,83,113,30
0022400078,840,35,36,36,35,-1
0022400080,30,2,3,2,3,1
0022400083,1050,44,49,44,49,5
0022400083,1410,60,61,60,61,1
0022400077,2550,85,101,85,101,16
0022400078,360,15,18,18,15,-3
0022400080,2730,99,111,99,111,12
0022400081,2820,98,121,98,121,23
0022400078,2850,107,113,113,107,-6
0022400085,1530,63,60,63,60,-3
0022400080,1860,70,81,70,81,11
0022400086,2520,97,91,91,97,6
0022400083,60,2,3,2,3,1
0022400082,2610,102,120,102,120,18
0022400077,2040,68,76,68,76,8
0022400081,2760,94,119,94,119,25
0022400080,1110,43,46,43,46,3
0022400080,1650,62,72,62,72,10
0022400086,0,0,0,0,0,0
0022400084,1740,78,50,50,78,28
0022400077,1500,50,49,50,49,-1
0022400081,2130,64,93,64,93,29
0022400080,1380,53,61,53,61,8
0022400083,1740,81,76,81,76,-5
0022400083,750,33,34,33,34,1
0022400084,1590,64,45,45,64,19
0022400082,1680,72,67,72,67,-5
0022400081,2700,92,119,92,119,27
0022400080,1290,53,57,53,57,4
0022400083,1470,63,66,63,66,3
0022400085,990,53,35,53,35,-18
0022400081,240,8,4,8,4,-4
0022400081,1470,45,61,45,61,16
0022400081,1830,55,74,55,74,19
0022400081,2040,60,88,60,88,28
0022400078,2730,96,105,105,96,-9
0022400079,2700,107,114,107,114,7
0022400083,1140,46,51,46,51,5
0022400086,1230,28,44,44,28,-16
0022400085,1320,59,48,59,48,-11
0022400081,0,0,0,0,0,0
0022400081,2220,68,97,68,97,29
0022400078,2400,79,95,95,79,-16
0022400086,120,4,6,6,4,-2
0022400084,2340,98,76,76,98,22
0022400080,2190,79,92,79,92,13
0022400082,510,26,27,26,27,1
0022400085,2730,106,115,106,115,9
0022400077,2610,88,103,88,103,15
0022400077,2880,101,116,101,116,15
0022400078,2250,77,86,86,77,-9
0022400082,180,7,11,7,11,4
0022400084,510,21,19,19,21,2
0022400082,270,11,15,11,15,4
0022400082,600,33,30,33,30,-3
0022400079,1560,63,65,63,65,2
0022400080,240,12,12,12,12,0
0022400080,600,27,26,27,26,-1
0022400080,2400,86,98,86,98,12
0022400086,510,12,25,25,12,-13
0022400079,720,16,28,16,28,12
0022400079,2430,99,101,99,101,2
0022400080,2550,91,107,91,107,16
0022400086,1170,26,39,39,26,-13
0022400083,480,21,24,21,24,3
0022400082,450,21,23,21,23,2
0022400082,1500,67,61,67,61,-6
0022400082,1950,76,84,76,84,8
0022400079,1380,55,57,55,57,2
0022400080,840,33,31,33,31,-2
0022400083,2190,102,98,102,98,-4
0022400085,1260,56,44,56,44,-12
0022400085,2760,109,118,109,118,9
0022400077,450,14,16,14,16,2
0022400078,2040,76,80,80,76,-4
0022400078,2640,89,101,101,89,-12
0022400080,510,21,24,21,24,3
0022400086,750,17,27,27,17,-10
0022400082,960,48,40,48,40,-8
0022400081,2070,62,93,62,93,31
0022400079,870,24,36,24,36,12
0022400084,1170,41,32,32,41,9
0022400077,2730,95,106,95,106,11
0022400078,120,5,7,7,5,-2
0022400080,1500,57,67,57,67,10
0022400079,1800,69,77,69,77,8
0022400080,1260,51,57,51,57,6
0022400077,2580,86,103,86,103,17
0022400079,1290,47,57,47,57,10
0022400078,240,11,12,12,11,-1
0022400081,2160,64,95,64,95,31
0022400077,210,5,12,5,12,7
0022400081,1110,37,43,37,43,6
0022400078,1020,40,46,46,40,-6
0022400082,1170,57,45,57,45,-12
0022400084,810,32,24,24,32,8
0022400085,2250,87,91,87,91,4
0022400081,1020,35,40,35,40,5
0022400083,1380,58,59,58,59,1
0022400085,300,12,11,12,11,-1
0022400078,2070,76,80,80,76,-4
0022400078,2550,85,101,101,85,-16
0022400080,1770,66,75,66,75,9
